years,sim_number,value
2034,V1036,41147895282.94636
2035,V1036,41156851493.96759
2036,V1036,41283336170.85976
2037,V1036,41386984794.973236
2038,V1036,41466146714.16374
2039,V1036,41525248961.81626
2040,V1036,41561547071.06626
2041,V1036,41597325169.74234
2042,V1036,41620351895.7885
2043,V1036,41630779280.71235
2044,V1036,41627178573.27731
2045,V1036,41604878350.09013
2046,V1036,41309446282.641815
2047,V1036,41256735175.50559
2048,V1036,41199141210.99655
2049,V1036,41125025427.090065
2050,V1036,41037375700.35255
2051,V1036,40933789546.652245
2052,V1036,40813520782.42132
2053,V1036,40678189884.94435
2054,V1036,40525762382.25069
2055,V1036,40348097120.08552
2056,V1036,40155227023.37717
2057,V1036,39954435598.550804
2058,V1036,39722874651.14581
2059,V1036,39488999104.95427
2060,V1036,39237977664.41256
2061,V1036,38898050770.47477
2062,V1036,38617122672.78307
2063,V1036,38320437797.86327
2064,V1036,37991582371.8309
2014,V1037,35960454585
2015,V1037,36309447785.9606
2016,V1037,36644967524.87848
2017,V1037,36963701163.58615
2018,V1037,37268407651.46808
2019,V1037,37560061263.29287
2020,V1037,37837984973.662056
2021,V1037,37991472517.31087
2022,V1037,38241183850.41262
2023,V1037,38475741170.77003
2024,V1037,38695595461.76207
2025,V1037,38893975746.14158
2026,V1037,39088268177.19376
2027,V1037,39268664865.630486
2028,V1037,39434576503.42317
2029,V1037,39590222751.55901
2030,V1037,39731497095.95072
2031,V1037,39864309856.40469
2032,V1037,39976448329.87018
2033,V1037,40090774680.86847
2034,V1037,40181999968.02467
2035,V1037,40121400408.09004
2036,V1037,40217747177.87338
2037,V1037,40307417342.469635
2038,V1037,40149296089.82206
2039,V1037,40222786065.459915
2040,V1037,40286321168.5702
2041,V1037,40318658449.32702
2042,V1037,40360205988.25576
2043,V1037,40390070419.1067
2044,V1037,40408278975.73934
2045,V1037,40411211779.34694
2046,V1037,40214493050.439445
2047,V1037,40183145491.24569
2048,V1037,40130287746.718376
2049,V1037,40050799177.70144
2050,V1037,39957917187.060005
2051,V1037,39848122517.92513
2052,V1037,39715893217.3259
2053,V1037,39492738763.77671
2054,V1037,39164683806.50538
2055,V1037,38983219372.42345
2056,V1037,38806549365.932884
2057,V1037,38624622852.87275
2058,V1037,38456565990.182945
2059,V1037,38128619230.53318
2060,V1037,37971377685.628876
2061,V1037,37810544379.5998
2062,V1037,37656125341.86331
2063,V1037,37505896436.29598
2064,V1037,37357457546.28471
2014,V1038,35960454585
2015,V1038,36062945422.02708
2016,V1038,36423503535.82312
2017,V1038,36787688682.90393
2018,V1038,37116387041.93219
2019,V1038,37483736012.26215
2020,V1038,37854920030.15079
2021,V1038,38225664531.1361
2022,V1038,38607047104.71691
2023,V1038,38992817943.95673
2024,V1038,39387351747.07989
2025,V1038,39704510944.20874
2026,V1038,40118838322.36017
2027,V1038,40541831068.58833
2028,V1038,40981377586.71271
2029,V1038,41435525966.616745
2030,V1038,41910585854.06701
2031,V1038,42401200055.323654
2032,V1038,42919637378.18063
2033,V1038,43463239425.7354
2034,V1038,44033822755.96624
2035,V1038,44499688790.5352
2036,V1038,45147273168.02313
2037,V1038,45796813873.23068
2038,V1038,46497907076.45242
2039,V1038,47225739394.37464
2040,V1038,47992144457.186615
2041,V1038,48798613491.57551
2042,V1038,49648161408.628426
2043,V1038,50541845763.62874
2044,V1038,51479195233.94493
2045,V1038,52466585110.54112
2046,V1038,53440516738.22169
2047,V1038,54530306590.04405
2048,V1038,55613201743.02162
2049,V1038,56814842327.91125
2050,V1038,58074968107.08513
2051,V1038,59391859300.20741
2052,V1038,60775029077.23345
2053,V1038,62223805724.281425
2054,V1038,63740522978.92155
2055,V1038,65303389744.008316
2056,V1038,66920831638.68745
2057,V1038,68628987860.79483
2058,V1038,70411958886.53235
2059,V1038,72267156571.74527
2060,V1038,74172618441.95122
2061,V1038,76180181726.45778
2062,V1038,78263679720.02136
2063,V1038,80282905652.59265
2064,V1038,82533752417.60358
2014,V1039,35960454585
2015,V1039,36321750862.64525
2016,V1039,36681987853.29339
2017,V1039,37040597555.50881
2018,V1039,37388540717.10228
2019,V1039,37746752288.036316
2020,V1039,38031904129.43526
2021,V1039,38391016274.82963
2022,V1039,38747611483.28924
2023,V1039,39110036784.94921
2024,V1039,39475340209.95059
2025,V1039,39843455277.612816
2026,V1039,40213783644.19363
2027,V1039,40581926772.857025
2028,V1039,40964894306.69345
2029,V1039,41357064192.41157
2030,V1039,41758484504.68319
2031,V1039,42158437026.81908
2032,V1039,42582678552.847626
2033,V1039,42758555831.8608
2034,V1039,43201744157.58805
2035,V1039,43676187436.02346
2036,V1039,44124654839.91928
2037,V1039,44633714874.89884
2038,V1039,45175972412.68416
2039,V1039,45748630102.44136
2040,V1039,46353819081.55113
2041,V1039,46989159213.65169
2042,V1039,47649251021.678734
2043,V1039,48339319900.540535
2044,V1039,49055330899.003265
2045,V1039,49803268114.68336
2046,V1039,50577945345.41114
2047,V1039,51383339907.94915
2048,V1039,52222426245.95456
2049,V1039,53067767602.50851
2050,V1039,53965359444.903336
2051,V1039,54902478935.3804
2052,V1039,55865171311.21959
2053,V1039,56796838169.087975
2054,V1039,57841993628.09019
2055,V1039,58917367258.919945
2056,V1039,60035639372.77475
2057,V1039,61193142791.28378
2058,V1039,62312064400.863716
2059,V1039,63554491112.46411
2060,V1039,64796745786.59436
2061,V1039,66089615200.79949
2062,V1039,67465092270.87274
2063,V1039,68886312842.52602
2064,V1039,70350603060.16238
2014,V1040,35960454585
2015,V1040,36309048257.01756
2016,V1040,36644855861.63034
2017,V1040,36965748070.51662
2018,V1040,37267450672.21612
2019,V1040,37561466053.79949
2020,V1040,37832219085.22427
2021,V1040,38097903523.61215
2022,V1040,38344039359.1218
2023,V1040,38579178747.04488
2024,V1040,38801898167.125046
2025,V1040,39008643799.68627
2026,V1040,38870872799.56842
2027,V1040,39055277017.63951
2028,V1040,39227858293.688255
2029,V1040,39320369382.52176
2030,V1040,39470649016.2747
2031,V1040,39603889826.50848
2032,V1040,39734011492.06332
2033,V1040,39852947798.40528
2034,V1040,39964799288.09787
2035,V1040,40068678854.053024
2036,V1040,40158289935.02567
2037,V1040,40206947092.063774
2038,V1040,40257294383.73864
2039,V1040,40041497968.9413
2040,V1040,40077109110.87873
2041,V1040,40101578483.56793
2042,V1040,40097946482.16311
2043,V1040,40098196262.687294
2044,V1040,40081699981.93466
2045,V1040,40055650658.47107
2046,V1040,40012382434.77263
2047,V1040,39960376675.89128
2048,V1040,39893572553.62539
2049,V1040,39626217586.37627
2050,V1040,39533013742.11782
2051,V1040,39426893453.32916
2052,V1040,39306225502.86764
2053,V1040,39170452489.97101
2054,V1040,39019538590.31902
2055,V1040,38853094473.87344
2056,V1040,38670260159.842094
2057,V1040,38471399074.73545
2058,V1040,38239805359.88813
2059,V1040,38012773818.08185
2060,V1040,37766793000.00615
2061,V1040,37506174337.24422
2062,V1040,37233790771.827866
2063,V1040,36933462598.98984
2064,V1040,36631175551.838844
2014,V1041,35960454585
2015,V1041,36311169425.46733
2016,V1041,36651253746.973404
2017,V1041,36977734934.61305
2018,V1041,37121218081.98731
2019,V1041,37423646544.450226
2020,V1041,37716513160.05901
2021,V1041,37997800548.74588
2022,V1041,38267898995.86549
2023,V1041,38526670288.92235
2024,V1041,38771710430.282936
2025,V1041,38876541650.62369
2026,V1041,39097381643.15722
2027,V1041,39313628056.63746
2028,V1041,39518105517.386185
2029,V1041,39717350418.72156
2030,V1041,39903997794.40545
2031,V1041,40087329111.40756
2032,V1041,40253468437.45472
2033,V1041,40421557044.6131
2034,V1041,40312295405.09106
2035,V1041,40400253564.633675
2036,V1041,40494308205.55168
2037,V1041,40563576155.19937
2038,V1041,40594434120.78359
2039,V1041,40629338551.287025
2040,V1041,40649570226.4285
2041,V1041,40659884826.15445
2042,V1041,40658255686.88671
2043,V1041,40643867792.25334
2044,V1041,40615785791.97875
2045,V1041,40562016222.11659
2046,V1041,40503986632.55187
2047,V1041,40429440071.09395
2048,V1041,40344508168.70459
2049,V1041,40244487374.28599
2050,V1041,39914457788.86647
2051,V1041,39788696591.76254
2052,V1041,39645017307.96999
2053,V1041,39487704325.93304
2054,V1041,39314698942.27699
2055,V1041,39125344215.186104
2056,V1041,38906202774.73699
2057,V1041,38685490477.29469
2058,V1041,38431442630.74365
2059,V1041,38170737577.11862
2060,V1041,37901901895.85283
2061,V1041,37610785970.330414
2062,V1041,37250468663.3629
2063,V1041,36937269096.66117
2064,V1041,36458841048.78923
2014,V1042,35960454585
2015,V1042,36317796170.16714
2016,V1042,36664785333.50539
2017,V1042,37016467369.14845
2018,V1042,37069508734.914696
2019,V1042,37414080110.136444
2020,V1042,37757466017.17316
2021,V1042,38099935280.99529
2022,V1042,38442454223.9151
2023,V1042,38774944531.3403
2024,V1042,39120047240.01082
2025,V1042,39441897929.18681
2026,V1042,39796156360.27125
2027,V1042,40156519779.46216
2028,V1042,40526707478.29645
2029,V1042,40903305341.42398
2030,V1042,41296861679.03373
2031,V1042,41698022433.7062
2032,V1042,42124782846.10636
2033,V1042,42564848289.900734
2034,V1042,43046660864.35953
2035,V1042,43549665680.81888
2036,V1042,44056968538.35388
2037,V1042,44596980583.46769
2038,V1042,45152269415.00851
2039,V1042,45740365686.90527
2040,V1042,46344200145.0812
2041,V1042,46979137874.25047
2042,V1042,47635687320.991615
2043,V1042,48318748841.011314
2044,V1042,49026929795.66822
2045,V1042,49758984523.26197
2046,V1042,50519176040.7517
2047,V1042,51305126444.468605
2048,V1042,52080393995.15042
2049,V1042,52823684707.27077
2050,V1042,53655275119.81618
2051,V1042,54528188048.613335
2052,V1042,55421716322.96062
2053,V1042,56336236098.613014
2054,V1042,57261088136.88362
2055,V1042,58218380898.15717
2056,V1042,59195788029.15799
2057,V1042,60195160551.04942
2058,V1042,61190438878.790054
2059,V1042,62222919604.85797
2060,V1042,63281177363.813095
2061,V1042,64305670869.397865
2062,V1042,65385778247.54601
2063,V1042,66510935467.26891
2064,V1042,67540562994.377174
2014,V1043,35960454585
2015,V1043,36308814868.13882
2016,V1043,36642305698.95279
2017,V1043,36949592649.356964
2018,V1043,37254127559.73322
2019,V1043,37543404282.748184
2020,V1043,37818560777.787636
2021,V1043,38076894416.31365
2022,V1043,38322644642.70234
2023,V1043,38553407848.488106
2024,V1043,38764221229.3438
2025,V1043,38968823558.69975
2026,V1043,38952816698.46209
2027,V1043,39127497778.27926
2028,V1043,39222918085.773735
2029,V1043,39334584274.31583
2030,V1043,39491020414.81151
2031,V1043,39526315297.04286
2032,V1043,39672192426.93074
2033,V1043,39660881926.64583
2034,V1043,39820589049.34279
2035,V1043,39994347531.855156
2036,V1043,40179793145.64455
2037,V1043,40386739068.20028
2038,V1043,40611491113.52564
2039,V1043,40851463460.02505
2040,V1043,41109628730.393684
2041,V1043,41100336481.36238
2042,V1043,41365669949.871704
2043,V1043,41631331261.0761
2044,V1043,41896435997.428116
2045,V1043,42157393130.93402
2046,V1043,42416365190.58393
2047,V1043,42618028867.55501
2048,V1043,42879769305.8991
2049,V1043,43137815509.742165
2050,V1043,43383653872.56382
2051,V1043,43624804396.80745
2052,V1043,43876051827.17285
2053,V1043,44124032115.97185
2054,V1043,44367778523.53982
2055,V1043,44607748777.65227
2056,V1043,44834733700.144005
2057,V1043,45062745014.45199
2058,V1043,45275835150.70031
2059,V1043,45489321687.15009
2060,V1043,45702145225.3512
2061,V1043,45902255985.41451
2062,V1043,46095354824.68727
2063,V1043,46287390358.71913
2064,V1043,46470630116.63355
2014,V1044,35960454585
2015,V1044,36311229759.60374
2016,V1044,36649913734.67301
2017,V1044,36977164362.74273
2018,V1044,37292002965.91261
2019,V1044,37587286381.60999
2020,V1044,37877290615.93012
2021,V1044,38094795003.11568
2022,V1044,38352950875.42082
2023,V1044,38603489109.761154
2024,V1044,38843775069.510185
2025,V1044,38912500146.28297
2026,V1044,39126871254.85608
2027,V1044,38981969025.40472
2028,V1044,39175107895.83133
2029,V1044,39362944633.84022
2030,V1044,39540661995.37778
2031,V1044,39478932394.11515
2032,V1044,39634401129.015915
2033,V1044,39686739969.903046
2034,V1044,39694485870.04376
2035,V1044,39606233416.148796
2036,V1044,39753557315.05998
2037,V1044,39897713682.25159
2038,V1044,40030146942.99721
2039,V1044,40164177118.40417
2040,V1044,40291124361.24508
2041,V1044,40402582236.216415
2042,V1044,40482465207.62525
2043,V1044,40559336871.388115
2044,V1044,40629815058.03111
2045,V1044,40692453561.41089
2046,V1044,40746843958.46469
2047,V1044,40796389300.15224
2048,V1044,40823745811.65359
2049,V1044,40621694661.21148
2050,V1044,40646398889.00307
2051,V1044,40655710245.976105
2052,V1044,40670190800.60862
2053,V1044,40674270802.20112
2054,V1044,40523298478.43014
2055,V1044,40513449205.68076
2056,V1044,40493449411.30819
2057,V1044,40463250541.666534
2058,V1044,40422441120.29154
2059,V1044,40370745296.7705
2060,V1044,40307568507.11988
2061,V1044,40232003723.275795
2062,V1044,40041157705.4471
2063,V1044,39948211465.08487
2064,V1044,39842246250.65011
2014,V1045,35960454585
2015,V1045,36056918137.372375
2016,V1045,36387387657.39476
2017,V1045,36516177652.75054
2018,V1045,36813646239.67522
2019,V1045,36818388807.31762
2020,V1045,37083674775.2151
2021,V1045,37332556454.59374
2022,V1045,37565806578.48455
2023,V1045,37771632725.44631
2024,V1045,37971794831.982346
2025,V1045,38157995709.53222
2026,V1045,38327399652.81505
2027,V1045,38477505317.7678
2028,V1045,38298528895.637955
2029,V1045,38424523457.14061
2030,V1045,38535841034.88222
2031,V1045,38633040369.981834
2032,V1045,38706959003.150665
2033,V1045,38470491395.316444
2034,V1045,38422351727.037544
2035,V1045,38472356373.027824
2036,V1045,38510948992.09501
2037,V1045,38354034498.7649
2038,V1045,38128091027.411545
2039,V1045,38065270830.735146
2040,V1045,38119495147.56877
2041,V1045,38177534153.03327
2042,V1045,38213387903.48146
2043,V1045,38257553689.42132
2044,V1045,38283858594.068695
2045,V1045,38303814447.6984
2046,V1045,38312040444.73402
2047,V1045,38293667116.00608
2048,V1045,38275388239.12542
2049,V1045,38228192369.48363
2050,V1045,38179010194.08055
2051,V1045,37921311460.512085
2052,V1045,37842529300.71249
2053,V1045,37747431211.76999
2054,V1045,37487776841.81957
2055,V1045,37243030475.73639
2056,V1045,37103592658.66473
2057,V1045,36867939943.48868
2058,V1045,36549655397.66434
2059,V1045,36359207252.56829
2060,V1045,36142729029.51637
2061,V1045,35928611076.33435
2062,V1045,35690114729.449356
2063,V1045,35462643316.66627
2064,V1045,35237414813.42873
2014,V1046,35960454585
2015,V1046,36301960918.98695
2016,V1046,36623077792.87859
2017,V1046,36922421464.61701
2018,V1046,37196091712.87184
2019,V1046,37450954655.11867
2020,V1046,37684322502.39277
2021,V1046,37895558368.41765
2022,V1046,38083610238.03944
2023,V1046,38248855342.60025
2024,V1046,38389106924.26093
2025,V1046,38498400202.60538
2026,V1046,38598188900.09673
2027,V1046,38665068869.97377
2028,V1046,38721832081.43563
2029,V1046,38754249166.69268
2030,V1046,38771848733.11579
2031,V1046,38770390820.33256
2032,V1046,38737593208.237465
2033,V1046,38699961329.4909
2034,V1046,38397379895.89197
2035,V1046,38371631128.92896
2036,V1046,38347380666.97872
2037,V1046,38324857614.61414
2038,V1046,38305925497.84174
2039,V1046,38220307557.91157
2040,V1046,38207380289.94401
2041,V1046,37951982370.811264
2042,V1046,37932866331.09403
2043,V1046,37904775512.383194
2044,V1046,37904752916.54508
2045,V1046,37906997138.980675
2046,V1046,37909073542.29959
2047,V1046,37914063992.478325
2048,V1046,37918992287.065506
2049,V1046,37928402806.33989
2050,V1046,37938834463.61053
2051,V1046,37944754290.400116
2052,V1046,37948338074.17068
2053,V1046,37964363420.05874
2054,V1046,37982414824.864105
2055,V1046,38001621214.81613
2056,V1046,38023109016.506424
2057,V1046,38039707593.82987
2058,V1046,38064612080.17066
2059,V1046,38091089678.671745
2060,V1046,38118966314.250015
2061,V1046,38148329762.02171
2062,V1046,38167104503.32779
2063,V1046,38195734282.23324
2064,V1046,38212527156.420105
2014,V1047,35960454585
2015,V1047,36299516974.062004
2016,V1047,36623270779.81497
2017,V1047,36916483941.38008
2018,V1047,36980608692.522125
2019,V1047,37242474453.91889
2020,V1047,37483486450.875656
2021,V1047,37702984767.19788
2022,V1047,37900506782.325836
2023,V1047,38077204689.91268
2024,V1047,38227292416.925186
2025,V1047,38360047003.65072
2026,V1047,38462250489.76908
2027,V1047,38547428148.95501
2028,V1047,38616565065.951775
2029,V1047,38657237296.08298
2030,V1047,38684102149.197266
2031,V1047,38680941318.72404
2032,V1047,38658097916.2111
2033,V1047,38622004111.537926
2034,V1047,38564529084.848915
2035,V1047,38258428499.071945
2036,V1047,38171874043.6486
2037,V1047,38067910499.802574
2038,V1047,37950620219.61556
2039,V1047,37581673955.78905
2040,V1047,37464653452.04693
2041,V1047,37345158834.67915
2042,V1047,37191224961.29205
2043,V1047,37067931036.18033
2044,V1047,36930142697.25162
2045,V1047,36802730231.58059
2046,V1047,36669790578.06796
2047,V1047,36537697340.69227
2048,V1047,36403462048.86212
2049,V1047,36238958669.89254
2050,V1047,35908685588.07707
2051,V1047,35745868995.29597
2052,V1047,35569895859.557915
2053,V1047,35378007819.07338
2054,V1047,35168318652.469536
2055,V1047,34761918670.23292
2056,V1047,34532770435.175186
2057,V1047,34289374230.72041
2058,V1047,34021088275.25244
2059,V1047,33745695740.793705
2060,V1047,33324265283.19057
2061,V1047,32951515252.60649
2062,V1047,32644220580.48336
2063,V1047,32322738538.81942
2064,V1047,31926821791.80591
2014,V1048,35960454585
2015,V1048,36051160974.51389
2016,V1048,36408467531.57927
2017,V1048,36764905075.31035
2018,V1048,37118376518.98002
2019,V1048,37282705274.88812
2020,V1048,37637064114.78686
2021,V1048,37991497522.09991
2022,V1048,38343380337.737495
2023,V1048,38696879047.04491
2024,V1048,39055303465.15538
2025,V1048,39416775266.697945
2026,V1048,39780558990.38264
2027,V1048,40149136506.67699
2028,V1048,40522682833.24453
2029,V1048,40902393845.714554
2030,V1048,41285570870.617035
2031,V1048,41646236091.06377
2032,V1048,41982825064.86913
2033,V1048,42313946325.22062
2034,V1048,42626930944.31685
2035,V1048,42921225496.038864
2036,V1048,43200412650.0432
2037,V1048,43462497304.674385
2038,V1048,43706067134.43146
2039,V1048,43841927795.35283
2040,V1048,44052786283.25913
2041,V1048,44245939138.15951
2042,V1048,44423040139.357605
2043,V1048,44583409659.909225
2044,V1048,44730091930.74148
2045,V1048,44870314532.41445
2046,V1048,45003745216.28635
2047,V1048,45112575070.28086
2048,V1048,45222097131.76637
2049,V1048,45332204473.56603
2050,V1048,45428805201.618805
2051,V1048,45524649884.30513
2052,V1048,45612179026.858475
2053,V1048,45679754394.645836
2054,V1048,45748439602.96116
2055,V1048,45803070589.41926
2056,V1048,45848380423.03386
2057,V1048,45886251320.45009
2058,V1048,45905345774.98516
2059,V1048,45845771479.392334
2060,V1048,45851545990.94594
2061,V1048,45842553628.31098
2062,V1048,45805168887.406044
2063,V1048,45773954703.27067
2064,V1048,45710126264.23295
2014,V1049,35960454585
2015,V1049,36308152961.61493
2016,V1049,36631737185.241295
2017,V1049,36783377667.533966
2018,V1049,37022893592.59576
2019,V1049,37069474203.15077
2020,V1049,37336463626.62793
2021,V1049,37588554944.54487
2022,V1049,37824568623.04595
2023,V1049,38044759136.626854
2024,V1049,38203126838.38261
2025,V1049,38385160758.143196
2026,V1049,38309401063.81991
2027,V1049,38464435896.316536
2028,V1049,38603281110.666084
2029,V1049,38561898944.72255
2030,V1049,38668866490.2691
2031,V1049,38758077792.555336
2032,V1049,38834128667.99724
2033,V1049,38895253899.03998
2034,V1049,38941478801.287636
2035,V1049,38957481006.571075
2036,V1049,38871609520.6345
2037,V1049,38875480067.37005
2038,V1049,38847822813.95272
2039,V1049,38790766698.51226
2040,V1049,38703487232.117905
2041,V1049,38586902455.406494
2042,V1049,38442734542.81918
2043,V1049,38281411148.81105
2044,V1049,37986455020.52624
2045,V1049,37721247966.69277
2046,V1049,37509059136.982925
2047,V1049,37276581557.303444
2048,V1049,37027711473.34433
2049,V1049,36747211612.36936
2050,V1049,36461365083.15563
2051,V1049,36039645075.62968
2052,V1049,35711093802.32597
2053,V1049,35375699142.941574
2054,V1049,35023679876.040764
2055,V1049,34654908724.25898
2056,V1049,34269151760.87782
2057,V1049,33868028073.716286
2058,V1049,33337361593.661957
2059,V1049,32740090699.203495
2060,V1049,32181810470.870358
2061,V1049,31794732854.820606
2062,V1049,31387185607.140774
2063,V1049,30993976032.925777
2064,V1049,30614490202.897274
2014,V1050,35960454585
2015,V1050,36005617289.42264
2016,V1050,36312017306.59205
2017,V1050,36587789001.03781
2018,V1050,36883796558.85694
2019,V1050,37022789507.80022
2020,V1050,37288982745.90771
2021,V1050,37539395045.6968
2022,V1050,37737184154.310844
2023,V1050,37953467528.50366
2024,V1050,38154598270.244316
2025,V1050,38339484338.55245
2026,V1050,38490126421.82594
2027,V1050,38626204730.62778
2028,V1050,38762175177.76323
2029,V1050,38878539342.85112
2030,V1050,38982499792.3699
2031,V1050,39071205225.82094
2032,V1050,39143468590.1208
2033,V1050,39202050663.24868
2034,V1050,39151678106.85191
2035,V1050,39182007360.76978
2036,V1050,39199594190.653984
2037,V1050,39202975147.99181
2038,V1050,39185064216.872925
2039,V1050,39139207063.42612
2040,V1050,39109157219.02651
2041,V1050,38788903263.93629
2042,V1050,38673562823.07875
2043,V1050,38620166441.181244
2044,V1050,38405133591.132286
2045,V1050,38115833089.99662
2046,V1050,38062380285.99639
2047,V1050,38012898022.22288
2048,V1050,37970432744.147316
2049,V1050,37908385791.56361
2050,V1050,37778023451.202805
2051,V1050,37738365340.54847
2052,V1050,37705733864.08976
2053,V1050,37664307511.17919
2054,V1050,37490641558.70776
2055,V1050,37432783431.907875
2056,V1050,37364877055.859406
2057,V1050,37285054370.60382
2058,V1050,37021297936.6819
2059,V1050,36925135777.10138
2060,V1050,36818146406.36591
2061,V1050,36699272973.59472
2062,V1050,36495742298.23462
2063,V1050,36355326239.96908
2064,V1050,36204542155.69034
2014,V1051,35960454585
2015,V1051,36236923523.55892
2016,V1051,36584559429.69165
2017,V1051,36924479711.662674
2018,V1051,37257877265.74001
2019,V1051,37583936281.80787
2020,V1051,37848365352.73753
2021,V1051,38158806641.11396
2022,V1051,38463832744.23976
2023,V1051,38631750641.68777
2024,V1051,38926146186.69115
2025,V1051,39215425511.64285
2026,V1051,39501289443.126404
2027,V1051,39783417770.380775
2028,V1051,39893552619.732735
2029,V1051,40172530439.96956
2030,V1051,40319761217.98316
2031,V1051,40597774582.68504
2032,V1051,40879885477.59273
2033,V1051,41001208538.65848
2034,V1051,41292922886.72587
2035,V1051,41581639274.895546
2036,V1051,41859234536.40529
2037,V1051,42095260157.86458
2038,V1051,42347191313.52096
2039,V1051,42539169434.195145
2040,V1051,42769308720.23637
2041,V1051,42996081998.20724
2042,V1051,43222740447.579384
2043,V1051,43452548861.59319
2044,V1051,43682000219.01475
2045,V1051,43902773605.95019
2046,V1051,44129195095.39804
2047,V1051,44344428158.52913
2048,V1051,44566837284.293945
2049,V1051,44786493047.79949
2050,V1051,45003995272.83005
2051,V1051,45215502783.17672
2052,V1051,45425745937.87486
2053,V1051,45632478661.86222
2054,V1051,45834716692.554565
2055,V1051,46030810335.629036
2056,V1051,46223580022.61869
2057,V1051,46409397762.311844
2058,V1051,46588038203.73725
2059,V1051,46754588199.151726
2060,V1051,46918679202.40318
2061,V1051,47068650489.24886
2062,V1051,47223304146.41383
2063,V1051,47368840301.397224
2064,V1051,47506814210.311844
2014,V1052,35960454585
2015,V1052,36309613059.76607
2016,V1052,36646249424.08298
2017,V1052,36963374407.03624
2018,V1052,37272790265.743484
2019,V1052,37566537687.03712
2020,V1052,37849282346.86228
2021,V1052,38119924793.96016
2022,V1052,38088800873.64972
2023,V1052,38334648519.16405
2024,V1052,38568720326.52611
2025,V1052,38791621758.86625
2026,V1052,39001369488.50756
2027,V1052,39156587178.82551
2028,V1052,39239860053.64751
2029,V1052,39426910856.83915
2030,V1052,39378454114.80891
2031,V1052,39543802785.279106
2032,V1052,39716159300.12006
2033,V1052,39884818727.31632
2034,V1052,40050666939.416824
2035,V1052,40223240538.48899
2036,V1052,40405231330.33044
2037,V1052,40609449251.30286
2038,V1052,40809313345.10736
2039,V1052,41035205586.9857
2040,V1052,41054964550.6855
2041,V1052,41278528049.34181
2042,V1052,41477612347.99524
2043,V1052,41684725060.79123
2044,V1052,41705265204.40786
2045,V1052,41831749409.39333
2046,V1052,42023573833.68541
2047,V1052,42208051429.97269
2048,V1052,42379670642.653114
2049,V1052,42497142669.6362
2050,V1052,42641630552.10121
2051,V1052,42608757071.76141
2052,V1052,42736838220.51493
2053,V1052,42848810538.38025
2054,V1052,42947700398.390144
2055,V1052,43032596931.55903
2056,V1052,43096483706.97595
2057,V1052,43151033986.76851
2058,V1052,43185741413.30968
2059,V1052,43207235183.19613
2060,V1052,43201839972.43758
2061,V1052,43178210026.00111
2062,V1052,43148004470.82859
2063,V1052,43099016700.66894
2064,V1052,43032740209.566536
2014,V1053,35960454585
2015,V1053,36308644284.12828
2016,V1053,36640132391.34201
2017,V1053,36960212499.89161
2018,V1053,36956770009.532
2019,V1053,37246315960.3119
2020,V1053,37427935776.786705
2021,V1053,37580886025.234566
2022,V1053,37796047633.81555
2023,V1053,38025067864.89546
2024,V1053,38239670542.41562
2025,V1053,38441750031.666306
2026,V1053,38629750337.24516
2027,V1053,38803390631.27346
2028,V1053,38764339153.15945
2029,V1053,38556613519.0902
2030,V1053,38687414080.68533
2031,V1053,38816293040.687675
2032,V1053,38934553791.20963
2033,V1053,39042601169.23269
2034,V1053,38835392343.39788
2035,V1053,38928915285.606415
2036,V1053,39016195482.541534
2037,V1053,39091297429.90091
2038,V1053,39161318238.36825
2039,V1053,39241727452.94796
2040,V1053,39320637523.5773
2041,V1053,39389438557.64511
2042,V1053,39370653182.89703
2043,V1053,39421901017.745575
2044,V1053,39462986406.16971
2045,V1053,39491403612.54234
2046,V1053,39509978842.06913
2047,V1053,39517681260.67622
2048,V1053,39513818992.08545
2049,V1053,39487465745.08292
2050,V1053,39419366404.47982
2051,V1053,39378159567.7858
2052,V1053,39324681581.65214
2053,V1053,39256599410.58592
2054,V1053,39174845262.98814
2055,V1053,39078181123.84275
2056,V1053,38970418215.04749
2057,V1053,38848814608.65427
2058,V1053,38667881926.43464
2059,V1053,38518694492.34571
2060,V1053,38195103894.76104
2061,V1053,38017990488.91638
2062,V1053,37808489309.536896
2063,V1053,37600344452.60699
2064,V1053,37376371222.592514
2014,V1054,35960454585
2015,V1054,36310000357.851
2016,V1054,36646065511.66092
2017,V1054,36966962125.344406
2018,V1054,37275559031.48153
2019,V1054,37570995883.24712
2020,V1054,37848264022.11109
2021,V1054,38108881925.196
2022,V1054,38356684392.85692
2023,V1054,38595363417.76225
2024,V1054,38686551449.73154
2025,V1054,38896587197.0012
2026,V1054,39092117483.54197
2027,V1054,39276688602.531845
2028,V1054,39323692452.60885
2029,V1054,39482777563.71184
2030,V1054,39630448157.32484
2031,V1054,39466704315.81369
2032,V1054,39592764026.8112
2033,V1054,39711766950.33391
2034,V1054,39821919531.624245
2035,V1054,39916848794.254875
2036,V1054,40006269906.36065
2037,V1054,40071452107.22477
2038,V1054,40108962357.924034
2039,V1054,40132206890.80436
2040,V1054,39976427971.91023
2041,V1054,39879133636.06646
2042,V1054,39870107139.73069
2043,V1054,39847377691.16873
2044,V1054,39810303614.17478
2045,V1054,39759988992.61135
2046,V1054,39526838573.2542
2047,V1054,39450198719.22207
2048,V1054,39170109515.80575
2049,V1054,39062245702.4631
2050,V1054,38938133471.7095
2051,V1054,38803646117.858734
