years,sim_number,value
2020,V640,16445668014.131638
2021,V640,16467355083.520742
2022,V640,16469340297.499031
2023,V640,16452630559.592167
2024,V640,16416773097.092085
2025,V640,16361848040.257626
2026,V640,16288019488.90627
2027,V640,16195534024.78661
2028,V640,16084369970.921776
2029,V640,15955521273.305866
2030,V640,15809080994.6268
2031,V640,15644963367.188454
2032,V640,15464846879.123962
2033,V640,15186504814.107573
2034,V640,14976297123.612474
2035,V640,14751492472.522251
2036,V640,14512876041.431444
2037,V640,14261201858.825846
2038,V640,13997264604.145197
2039,V640,13730665385.746384
2040,V640,13466730897.482698
2041,V640,13205515673.336065
2042,V640,12838507583.18257
2043,V640,12584952597.296652
2044,V640,12334134169.080221
2045,V640,12085837725.99779
2046,V640,11840690194.075811
2047,V640,11557118097.394218
2048,V640,11318347685.154898
2049,V640,11082845437.736332
2050,V640,10805263418.420801
2051,V640,10576253504.97213
2052,V640,10286842634.676119
2053,V640,10065452301.007532
2054,V640,9847073309.905457
2055,V640,9631699571.687693
2056,V640,9255653727.328613
2057,V640,9049732638.723616
2058,V640,8846889178.65079
2059,V640,8647188114.010715
2060,V640,8450460384.919362
2061,V640,8256766078.460703
2062,V640,8065823142.604054
2063,V640,7878082045.548852
2064,V640,7693331974.015876
2014,V641,15923170600
2015,V641,16035297010.525318
2016,V641,16150658494.040049
2017,V641,16248281304.893381
2018,V641,16327977508.396137
2019,V641,16389391112.976553
2020,V641,16386184533.769098
2021,V641,16410314862.563204
2022,V641,16414805975.894848
2023,V641,16401410741.321842
2024,V641,16369257910.681833
2025,V641,16318415707.516525
2026,V641,16249078469.860975
2027,V641,16161441637.63193
2028,V641,16055783535.98394
2029,V641,15647387121.842527
2030,V641,15274576123.176416
2031,V641,15122278861.686653
2032,V641,14954130709.020365
2033,V641,14770178298.207859
2034,V641,14572204598.086416
2035,V641,14120012644.037573
2036,V641,13898437772.963074
2037,V641,13664427305.996792
2038,V641,13418684669.13987
2039,V641,13170131594.390554
2040,V641,12924486688.094015
2041,V641,12681309214.415232
2042,V641,12440853991.28039
2043,V641,12203031216.647423
2044,V641,11967689707.060137
2045,V641,11735142252.211641
2046,V641,11505403915.704891
2047,V641,11278345899.170677
2048,V641,11054070395.971275
2049,V641,10832549397.788895
2050,V641,10613783077.483831
2051,V641,10397725016.25776
2052,V641,10184448561.764044
2053,V641,9973488563.390074
2054,V641,9765834945.543098
2055,V641,9561080784.95783
2056,V641,9359150212.48973
2057,V641,8975335782.71707
2058,V641,8782747231.875973
2059,V641,8498677981.365675
2060,V641,8313944339.402551
2061,V641,8131932466.978213
2062,V641,7905339143.114102
2063,V641,7729844061.084224
2064,V641,7557037094.3706875
2014,V642,15923170600
2015,V642,16057619455.990318
2016,V642,16177499550.294579
2017,V642,16281990729.420465
2018,V642,16370667384.973083
2019,V642,16331983933.46197
2020,V642,16387921848.171312
2021,V642,16427347694.524687
2022,V642,16311009728.703535
2023,V642,16317719949.849371
2024,V642,16307985617.001005
2025,V642,16281800667.142004
2026,V642,16238991464.745762
2027,V642,16179824839.274202
2028,V642,16104939470.691778
2029,V642,16014148340.31609
2030,V642,15907664926.930447
2031,V642,15785937192.272526
2032,V642,15649229627.332481
2033,V642,15497932446.501318
2034,V642,15332476994.651361
2035,V642,15153302938.896759
2036,V642,14960712139.504843
2037,V642,14618000839.193626
2038,V642,14139311674.530415
2039,V642,13917102789.238773
2040,V642,13684344784.8612
2041,V642,13445817743.374557
2042,V642,13210177160.7888
2043,V642,12976918401.607845
2044,V642,12746613296.42009
2045,V642,12519286448.647524
2046,V642,12294694955.740921
2047,V642,11933637320.446136
2048,V642,11717092574.03141
2049,V642,11503297519.606358
2050,V642,11292204012.290245
2051,V642,11083820749.630615
2052,V642,10844991839.82261
2053,V642,10641874580.206438
2054,V642,10441472066.322132
2055,V642,10244475891.88679
2056,V642,10049324486.232172
2057,V642,9857669156.236769
2058,V642,9668648005.726866
2059,V642,9482252924.258514
2060,V642,9298488885.534037
2061,V642,9117323034.78529
2062,V642,8938722756.49011
2063,V642,8762727373.9073
2064,V642,8542034492.067715
2014,V643,15923170600
2015,V643,16058831912.239985
2016,V643,16180182324.713934
2017,V643,16286859825.704054
2018,V643,16378560719.142694
2019,V643,16455003282.933607
2020,V643,16198194499.075388
2021,V643,16242593405.41077
2022,V643,16271187544.360643
2023,V643,16284444073.662897
2024,V643,16282027410.946228
2025,V643,16263929441.990334
2026,V643,16230187355.245844
2027,V643,16180849316.855139
2028,V643,16069953836.148363
2029,V643,15990148892.056961
2030,V643,15895351190.87468
2031,V643,15785816841.947529
2032,V643,15661825854.253431
2033,V643,15485603194.57371
2034,V643,15334131522.188328
2035,V643,15098590767.161518
2036,V643,14921172722.782217
2037,V643,14732096034.092808
2038,V643,14531257340.419775
2039,V643,14319169099.345238
2040,V643,13954900678.427567
2041,V643,13724316218.01774
2042,V643,13484340096.073202
2043,V643,13242447826.824352
2044,V643,13003356946.82373
2045,V643,12767118142.491896
2046,V643,12533735520.568705
2047,V643,12303193532.171003
2048,V643,12036908438.0126
2049,V643,11812599944.437035
2050,V643,11591231887.223724
2051,V643,11372050802.954155
2052,V643,11156364526.621065
2053,V643,10943543917.317251
2054,V643,10733538382.368757
2055,V643,10526315787.946877
2056,V643,10321922279.671116
2057,V643,10120323536.22609
2058,V643,9921490072.865725
2059,V643,9725280495.66212
2060,V643,9531957226.910677
2061,V643,9341027257.55383
2062,V643,9153266975.828558
2063,V643,8916939177.746689
2064,V643,8735633985.54904
2014,V644,15923170600
2015,V644,16057558263.181208
2016,V644,16176289023.378075
2017,V644,16278508085.421305
2018,V644,16364953669.58255
2019,V644,16434753712.545004
2020,V644,16487725405.000708
2021,V644,16523308902.509499
2022,V644,16429651827.799051
2023,V644,16431210012.333416
2024,V644,16415222650.581213
2025,V644,16382533555.155655
2026,V644,16332357056.354794
2027,V644,16000871285.410414
2028,V644,15918776978.182087
2029,V644,15820598446.37407
2030,V644,15706567325.617014
2031,V644,15576965110.22463
2032,V644,15431998162.766144
2033,V644,15271907260.187778
2034,V644,15097976590.528675
2035,V644,14910243360.502176
2036,V644,14455280673.87328
2037,V644,14245539003.89279
2038,V644,14023994136.468441
2039,V644,13790961100.574734
2040,V644,13550658924.437105
2041,V644,13313093653.438263
2042,V644,13078122263.445543
2043,V644,12845696888.922758
2044,V644,12616377915.137234
2045,V644,12389802101.850346
2046,V644,12165628879.718723
2047,V644,11944423522.910341
2048,V644,11726062026.06533
2049,V644,11510207139.497189
2050,V644,11297290189.146078
2051,V644,11087147359.464571
2052,V644,10879726539.719398
2053,V644,10675021506.647825
2054,V644,10366960437.631914
2055,V644,10169654352.234947
2056,V644,9974996781.414652
2057,V644,9763613922.088423
2058,V644,9574673492.109795
2059,V644,9304237263.189981
2060,V644,9121547811.943377
2061,V644,8939618492.30923
2062,V644,8758548356.998642
2063,V644,8578449064.560634
2064,V644,8208326528.311299
2014,V645,15923170600
2015,V645,16053549408.383892
2016,V645,16164265271.386183
2017,V645,16095729856.250706
2018,V645,16164485355.172071
2019,V645,16213269812.207298
2020,V645,16240946161.858122
2021,V645,16114482475.568855
2022,V645,16099810788.87302
2023,V645,16040828754.622566
2024,V645,15985485802.243532
2025,V645,15909446146.29225
2026,V645,15813287656.467154
2027,V645,15697442909.67185
2028,V645,15562150439.738113
2029,V645,15407902575.64817
2030,V645,15235261566.151861
2031,V645,15044820915.546339
2032,V645,14837271594.10143
2033,V645,14613466693.500244
2034,V645,14374136842.697908
2035,V645,14079155841.309328
2036,V645,13812179199.658228
2037,V645,13531607319.813595
2038,V645,13248244973.82842
2039,V645,12966991766.16228
2040,V645,12688147723.299852
2041,V645,12412434467.74973
2042,V645,12139474379.068895
2043,V645,11633226091.9126
2044,V645,11371293536.26135
2045,V645,11112046893.824911
2046,V645,10855532362.541073
2047,V645,10602155437.648645
2048,V645,10263653053.724186
2049,V645,10019085554.784388
2050,V645,9777401622.235329
2051,V645,9539194205.20905
2052,V645,9304373031.047367
2053,V645,9072752994.894934
2054,V645,8844653930.282803
2055,V645,8619963480.45446
2056,V645,8398722206.311544
2057,V645,8085499292.859522
2058,V645,7873730432.879251
2059,V645,7665438757.877165
2060,V645,7460647109.309762
2061,V645,7259368146.989909
2062,V645,7061563496.931248
2063,V645,6867322658.04389
2064,V645,6676625814.400912
2014,V646,15923170600
2015,V646,16055855587.353241
2016,V646,16171192068.397137
2017,V646,16268591306.824875
2018,V646,16348137017.321884
2019,V646,16309570643.436935
2020,V646,16351875470.49351
2021,V646,16375515339.784601
2022,V646,16380239312.853529
2023,V646,16366240269.693712
2024,V646,16332866562.461695
2025,V646,16281459002.01507
2026,V646,16211527865.942146
2027,V646,16123236904.129326
2028,V646,15942527447.97188
2029,V646,15819127262.662083
2030,V646,15678483150.705046
2031,V646,15521134261.69215
2032,V646,15347543661.650873
2033,V646,15158226065.52968
2034,V646,14953802690.574757
2035,V646,14734891188.201654
2036,V646,14502421555.484201
2037,V646,14256968344.806103
2038,V646,14011766778.852455
2039,V646,13769288686.641756
2040,V646,13529538925.089582
2041,V646,13253522184.281853
2042,V646,13019885344.386023
2043,V646,12789020307.278414
2044,V646,12560805521.788603
2045,V646,12335402754.92722
2046,V646,12112725652.154316
2047,V646,11892781171.753391
2048,V646,11675407679.774275
2049,V646,11433297234.904467
2050,V646,11221717994.47869
2051,V646,10933620569.310055
2052,V646,10729238470.92837
2053,V646,10527553001.878029
2054,V646,10328536509.069315
2055,V646,10131836741.128878
2056,V646,9938043951.62223
2057,V646,9746901597.096071
2058,V646,9557098763.49873
2059,V646,9367985401.736168
2060,V646,9179628843.763287
2061,V646,8992136109.755623
2062,V646,8799362451.197409
2063,V646,8568433635.790983
2064,V646,8384894082.0230465
2014,V647,15923170600
2015,V647,16059315984.783112
2016,V647,16181204931.641798
2017,V647,16289143829.939903
2018,V647,16260599294.953041
2019,V647,16339126755.461962
2020,V647,16402828073.49249
2021,V647,16450813056.846529
2022,V647,16388545830.396595
2023,V647,16283559495.97486
2024,V647,16286269544.031992
2025,V647,16273977013.950523
2026,V647,16009343676.244665
2027,V647,15707396440.879879
2028,V647,15650570374.20356
2029,V647,15580274338.736061
2030,V647,15495520372.49415
2031,V647,15397295033.795628
2032,V647,15285362150.318707
2033,V647,15159669843.57118
2034,V647,15021240020.034672
2035,V647,14870032864.150732
2036,V647,14706575110.288084
2037,V647,14450851199.728687
2038,V647,14265004671.267542
2039,V647,14067449601.749462
2040,V647,13859410220.685455
2041,V647,13642364580.00785
2042,V647,13416051513.16119
2043,V647,13180969763.370724
2044,V647,12896334480.640968
2045,V647,12646348432.28703
2046,V647,12137192465.298885
2047,V647,11799052037.309013
2048,V647,11557786205.01384
2049,V647,11319484572.230215
2050,V647,11084168366.833202
2051,V647,10851735055.141108
2052,V647,10622442287.440502
2053,V647,10396046431.217098
2054,V647,10172824747.255999
2055,V647,9952650200.179823
2056,V647,9735551551.047522
2057,V647,9521438140.060097
2058,V647,9310477011.77615
2059,V647,8968865609.41503
2060,V647,8767090469.323755
2061,V647,8568353059.621977
2062,V647,8372674918.113081
2063,V647,8179743857.671103
2064,V647,7989896101.67313
2014,V648,15923170600
2015,V648,16056785171.601297
2016,V648,15731309188.851685
2017,V648,15829017066.803467
2018,V648,15910059928.401932
2019,V648,15973810614.063274
2020,V648,16020674290.666706
2021,V648,16050290322.648481
2022,V648,16062288612.22685
2023,V648,16056934199.518763
2024,V648,15801169215.52549
2025,V648,15761447937.715414
2026,V648,15531679876.18636
2027,V648,15458758095.367495
2028,V648,15369319238.742746
2029,V648,15263032436.33133
2030,V648,15141401435.591839
2031,V648,14890493978.057058
2032,V648,14738795305.394327
2033,V648,14573142993.214733
2034,V648,14392939753.19388
2035,V648,14199756128.407051
2036,V648,13993010907.573788
2037,V648,13774590205.277176
2038,V648,13544637040.28181
2039,V648,13303545976.749107
2040,V648,13054777858.41611
2041,V648,12808584212.535444
2042,V648,12565059669.656387
2043,V648,12324215835.54333
2044,V648,12070952431.0037
2045,V648,11835802984.00727
2046,V648,11603263484.84827
2047,V648,11373298708.154842
2048,V648,11146412902.39442
2049,V648,10922083669.12202
2050,V648,10700795919.90151
2051,V648,10482314876.297844
2052,V648,10266664108.944378
2053,V648,10053459820.907265
2054,V648,9843131255.810259
2055,V648,9636020181.272772
2056,V648,9431689354.950792
2057,V648,9230290560.080025
2058,V648,9031751288.67691
2059,V648,8836045098.428707
2060,V648,8643226905.096302
2061,V648,8452625438.511449
2062,V648,8265403156.422497
2063,V648,8080526217.377016
2064,V648,7899147788.515937
2014,V649,15923170600
2015,V649,16059015376.262362
2016,V649,16181625699.373402
2017,V649,16290222047.132984
2018,V649,16384446436.326262
2019,V649,16464034981.034342
2020,V649,16528891926.01793
2021,V649,16299283344.464298
2022,V649,16333372600.48889
2023,V649,16352362260.38539
2024,V649,16356261845.501999
2025,V649,16345125397.727407
2026,V649,16318138072.047272
2027,V649,16276858588.501451
2028,V649,16220669213.72096
2029,V649,16149131322.508286
2030,V649,16062103272.69198
2031,V649,15962134644.36864
2032,V649,15847155156.151981
2033,V649,15719164264.244034
2034,V649,15577759988.270073
2035,V649,15423235031.278265
2036,V649,15255992961.88916
2037,V649,15075698616.700165
2038,V649,14884367387.092995
2039,V649,14681670533.716928
2040,V649,14467954856.223307
2041,V649,14244230561.81509
2042,V649,14010809307.797365
2043,V649,13768268186.393242
2044,V649,13522500470.780657
2045,V649,13279696180.192165
2046,V649,13039831380.968933
2047,V649,12802828655.793432
2048,V649,12568838884.651571
2049,V649,12337739149.59326
2050,V649,12109588719.994265
2051,V649,11884383700.731722
2052,V649,11662051662.795393
2053,V649,11442647758.268524
2054,V649,11215354622.651196
2055,V649,11001982183.354176
2056,V649,10791482605.933788
2057,V649,10583862915.640373
2058,V649,10379108944.264805
2059,V649,10177142481.881937
2060,V649,9900095214.511547
2061,V649,9705393017.325653
2062,V649,9513450619.975628
2063,V649,9301228988.356354
2064,V649,9115320348.154984
2014,V650,15923170600
2015,V650,16059075306.904867
2016,V650,15846841707.59959
2017,V650,15952054349.831966
2018,V650,16042826173.650404
2019,V650,15887407311.262245
2020,V650,15947713040.04163
2021,V650,15993101825.450136
2022,V650,16023147213.80713
2023,V650,16038348779.285816
2024,V650,16038279989.36576
2025,V650,16022772290.330608
2026,V650,15991809679.083677
2027,V650,15946407769.518778
2028,V650,15886020088.686954
2029,V650,15810803658.208302
2030,V650,15396602401.642324
2031,V650,15294321850.165245
2032,V650,15178417177.489157
2033,V650,15049004125.959805
2034,V650,14906013851.967361
2035,V650,14750542783.279514
2036,V650,14582834301.876083
2037,V650,14403113128.90383
2038,V650,14212017369.199032
2039,V650,14009240346.241877
2040,V650,13577809580.519156
2041,V650,13358729724.706675
2042,V650,13130873899.813696
2043,V650,12894450047.319971
2044,V650,12650048597.439548
2045,V650,12397626912.097164
2046,V650,12145375518.239914
2047,V650,11896126803.198612
2048,V650,11649824615.125221
2049,V650,11293552702.096153
2050,V650,11055739651.478642
2051,V650,10820970378.393303
2052,V650,10589257743.201027
2053,V650,10360428000.873032
2054,V650,10059978739.555267
2055,V650,9839182250.817898
2056,V650,9523221821.516527
2057,V650,9310811289.713142
2058,V650,9101380863.207743
2059,V650,8895133632.120558
2060,V650,8586826480.633793
2061,V650,8389137921.622919
2062,V650,8194546254.820433
2063,V650,8002989580.854005
2064,V650,7814404330.266228
2014,V651,15923170600
2015,V651,16053872516.359022
2016,V651,16051440012.490927
2017,V651,16142426596.115625
2018,V651,16128538483.009058
2019,V651,16178947949.337532
2020,V651,15896560519.954433
2021,V651,15905540878.337122
2022,V651,15893597667.402927
2023,V651,15862314125.111992
2024,V651,15810897324.27922
2025,V651,15739495275.93704
2026,V651,15648586062.351944
2027,V651,15538298688.571686
2028,V651,15408996162.960356
2029,V651,15261212188.473461
2030,V651,15095463687.057068
2031,V651,14911762762.828075
2032,V651,14421866655.388657
2033,V651,14209465012.342484
2034,V651,13982871238.204779
2035,V651,13757850111.128355
2036,V651,13535488356.078117
2037,V651,13315794577.350985
2038,V651,13098413288.38466
2039,V651,12883956125.248978
2040,V651,12672164183.924011
2041,V651,12462968509.031904
2042,V651,12256309113.83083
2043,V651,12052174859.942705
2044,V651,11850482903.006857
2045,V651,11651391647.129854
2046,V651,11454960526.07775
2047,V651,11261113479.392012
2048,V651,10905629831.326828
2049,V651,10719464085.776184
2050,V651,10535839447.354197
2051,V651,10354626443.701916
2052,V651,10099421704.565142
2053,V651,9704356251.259903
2054,V651,9535435833.956347
2055,V651,9368785470.938488
2056,V651,9038732332.94765
2057,V651,8879478101.170263
2058,V651,8722459652.41904
2059,V651,8484064745.261169
2060,V651,8332864999.632313
2061,V651,8183123019.788606
2062,V651,7976987244.902393
2063,V651,7833169384.613248
2064,V651,7690933831.588346
2014,V652,15923170600
2015,V652,16059276160.147457
2016,V652,16122133640.863497
2017,V652,16229752617.810995
2018,V652,16322918529.996733
2019,V652,16401378402.010355
2020,V652,16464852311.30656
2021,V652,16513197644.783306
2022,V652,16221572546.076426
2023,V652,16214387868.146852
2024,V652,16215409123.202297
2025,V652,16202361615.758945
2026,V652,16174005937.967167
2027,V652,16130634013.962225
2028,V652,16072383924.395027
2029,V652,15843391094.321266
2030,V652,15756542702.87778
2031,V652,15655448673.191662
2032,V652,15540361851.941174
2033,V652,15149951502.712738
2034,V652,15010243287.311392
2035,V652,14857740035.408531
2036,V652,14692846666.18213
2037,V652,14515637433.296041
2038,V652,14327406285.362696
2039,V652,13807125917.77639
2040,V652,13601774948.729345
2041,V652,13387297537.868696
2042,V652,13163682688.389029
2043,V652,12931491949.324907
2044,V652,12698629708.159462
2045,V652,12468571860.356382
2046,V652,12166958602.335726
2047,V652,11943614357.830593
2048,V652,11723119302.106968
2049,V652,11505473321.86742
2050,V652,11057800908.767044
2051,V652,10849925345.582264
2052,V652,10644842711.162289
2053,V652,10442442741.094276
2054,V652,10242669344.026663
2055,V652,10016409475.492487
2056,V652,9822588624.991764
2057,V652,9630891600.115385
2058,V652,9442370551.184736
2059,V652,9256480823.11379
2060,V652,9073199490.092436
2061,V652,8892034698.081055
2062,V652,8707337566.194868
2063,V652,8532012349.792073
2064,V652,8359260550.766923
2014,V653,15923170600
2015,V653,16059256648.353174
2016,V653,16181598913.823809
2017,V653,15954493088.752857
2018,V653,16046269332.15973
2019,V653,16123630624.281572
2020,V653,16186331965.245008
2021,V653,16234165964.986242
2022,V653,16267005877.600424
2023,V653,16284717813.439661
2024,V653,16287152539.302383
2025,V653,16274540505.824179
2026,V653,16246787785.438473
2027,V653,16203889683.143793
2028,V653,16145987664.742706
2029,V653,15988490808.174704
2030,V653,15901586655.280966
2031,V653,15800341009.539843
2032,V653,15685008608.817146
2033,V653,15555868770.330511
2034,V653,15413313951.255608
2035,V653,15257345711.65715
2036,V653,15089076318.031965
2037,V653,14908594482.20182
2038,V653,14716371435.192171
2039,V653,14512896518.964527
2040,V653,14298713292.117853
2041,V653,14074359658.679096
2042,V653,13840391702.822142
2043,V653,13597634450.959728
2044,V653,13357663818.261919
2045,V653,13120665638.493095
2046,V653,12885612265.977459
2047,V653,12654720111.675617
2048,V653,12184113855.560602
2049,V653,11963387733.730879
2050,V653,11745266684.684988
2051,V653,11530119675.847088
2052,V653,11151375980.413755
2053,V653,10944923556.17696
2054,V653,10741212134.502386
2055,V653,10540162529.23745
2056,V653,10341891338.414944
2057,V653,9988864045.310448
2058,V653,9798979484.0545
2059,V653,9571752991.127737
2060,V653,9387846926.81036
2061,V653,9206467978.764633
2062,V653,9027646428.100103
2063,V653,8691624382.72135
2064,V653,8520951816.351173
2014,V654,15923170600
2015,V654,16059365953.113327
2016,V654,16181675360.760263
2017,V654,16289908738.676666
2018,V654,16207357242.638266
2019,V654,16285510380.341639
2020,V654,16349070201.731491
2021,V654,16278245257.374826
2022,V654,16178915690.90911
2023,V654,16196803470.39118
2024,V654,16199666636.7385
2025,V654,16187618289.728096
2026,V654,15880012973.241909
2027,V654,15838696622.507092
2028,V654,15782764294.7929
2029,V654,15712358005.820417
2030,V654,15361874636.837454
2031,V654,15264778275.062328
2032,V654,15154112805.799843
2033,V654,15030118939.898333
2034,V654,14893035154.792278
2035,V654,14512780662.797222
2036,V654,14353576424.8871
2037,V654,14182751449.944208
2038,V654,14000794998.938133
2039,V654,13808188198.580078
2040,V654,13605395125.073599
2041,V654,13352225573.6536
2042,V654,13131304810.471228
2043,V654,12901832604.47036
2044,V654,12666575931.264034
2045,V654,12434197702.095116
2046,V654,12204588565.565374
2047,V654,11977766033.984114
2048,V654,11686535555.718895
2049,V654,11466555432.525974
2050,V654,11249341137.855684
2051,V654,11034901509.815132
2052,V654,10823230757.371496
2053,V654,10614326695.709946
2054,V654,10340373050.27005
2055,V654,10138317135.62431
2056,V654,9938896917.757826
2057,V654,9742310301.045563
2058,V654,9548447698.479887
2059,V654,9357249079.692308
2060,V654,9145295821.028423
2061,V654,8960029650.44189
2062,V654,8777450165.031858
2063,V654,8597542063.99235
2064,V654,8420286144.363386
2014,V655,15923170600
2015,V655,16054139229.97066
2016,V655,16165991622.163485
2017,V655,16258287388.582603
2018,V655,16257901325.632635
2019,V655,16309824093.792658
2020,V655,16341397618.720083
2021,V655,16352424605.166836
2022,V655,16254510401.086143
2023,V655,16224612761.166937
2024,V655,16174348506.926628
2025,V655,15986831634.637238
2026,V655,15897127106.938763
2027,V655,15787631402.46357
2028,V655,15335543483.374409
2029,V655,15191605707.029533
2030,V655,15029504046.272814
2031,V655,14850639076.956076
2032,V655,14655119039.017784
2033,V655,14357550655.383617
2034,V655,14132479039.023832
2035,V655,13892320996.355268
2036,V655,13639282347.425674
2037,V655,13352847195.143955
2038,V655,13103812399.292597
2039,V655,12857729701.61437
2040,V655,12614375526.715704
2041,V655,12373534913.871332
2042,V655,12072898373.870289
2043,V655,11838427372.485846
2044,V655,11606554665.760803
2045,V655,11262246957.531301
2046,V655,10950102011.828072
2047,V655,10683531691.418425
2048,V655,10467114778.811104
2049,V655,10253476365.797348
2050,V655,10042481390.105808
2051,V655,9728901427.08826
2052,V655,9525503970.944178
2053,V655,9324802680.38159
2054,V655,9126792839.281548
2055,V655,8931478051.18114
2056,V655,8738875440.125305
2057,V655,8548985495.76274
2058,V655,8339083537.304434
2059,V655,8100730324.022127
2060,V655,7920700344.487101
2061,V655,7732534242.937334
2062,V655,7501128889.024813
2063,V655,7330695948.312999
2064,V655,7162936813.445837
2014,V656,15923170600
2015,V656,15798122933.00411
2016,V656,15912119909.580576
2017,V656,16008732426.122911
2018,V656,16087951663.541185
2019,V656,16148533065.31474
2020,V656,16191790053.3404
2021,V656,16216860140.395613
2022,V656,16223528412.350925
2023,V656,16211840706.529083
2024,V656,16181776462.52593
2025,V656,16133383729.587036
2026,V656,16066926870.102055
2027,V656,15982510675.327593
2028,V656,15880414347.193657
2029,V656,15760910646.58654
2030,V656,15624479099.013277
2031,V656,15471566246.516632
2032,V656,15302601970.800966
2033,V656,15118018529.006943
2034,V656,14918653140.6211
2035,V656,14704983778.945114
2036,V656,14477728787.909744
2037,V656,14237561423.66624
2038,V656,13985236111.391197
2039,V656,13570034129.971561
2040,V656,13319996599.27019
2041,V656,13072587875.555107
2042,V656,12827888376.660969
2043,V656,12303697383.877092
2044,V656,11941740915.290424
2045,V656,11468945868.726858
2046,V656,11048843140.856049
2047,V656,10686213086.590967
2048,V656,10476865248.89875
2049,V656,10269980168.208624
2050,V656,10065478218.810629
2051,V656,9863736107.883928
2052,V656,9664756582.506046
2053,V656,9468369973.275322
2054,V656,9274587616.000448
2055,V656,9083429022.516474
2056,V656,8894823204.371527
2057,V656,8708347440.213009
2058,V656,8525065134.959194
2059,V656,8343790498.337825
2060,V656,8120740815.805588
2061,V656,7946166034.427113
2062,V656,7774286519.951106
2063,V656,7604927816.13672
2064,V656,7438225712.618124
2014,V657,15923170600
2015,V657,15897936355.130781
2016,V657,16010278891.322506
2017,V657,15822135224.438557
2018,V657,15895778903.810125
2019,V657,15949642409.215803
2020,V657,15985373955.607
2021,V657,16001859597.126728
2022,V657,15999061984.393108
2023,V657,15799142256.285212
2024,V657,15725050770.202293
2025,V657,15558343871.079563
2026,V657,15480234644.111637
2027,V657,15076411963.681042
2028,V657,14964169779.86917
2029,V657,14835124418.85595
2030,V657,14689278616.62297
2031,V657,14526952235.93725
2032,V657,14349070842.827171
2033,V657,14156029820.836823
2034,V657,13948379468.023558
2035,V657,13727071406.47935
2036,V657,13492584729.474861
2037,V657,13245898223.652819
2038,V657,12987745356.991514
2039,V657,12718968922.879118
2040,V657,12451046036.661146
2041,V657,12185690269.353664
2042,V657,11922916770.622355
2043,V657,11662924193.557032
2044,V657,11405284579.501472
2045,V657,11150881941.647789
2046,V657,10899447139.958763
2047,V657,10650999533.476254
2048,V657,10405583327.272408
2049,V657,9963073963.120605
2050,V657,9728584957.148064
2051,V657,9384957821.943579
2052,V657,9159437235.584455
2053,V657,8937072630.098597
2054,V657,8712595133.627888
2055,V657,8496747314.633692
2056,V657,8284169418.100946
2057,V657,8074779949.867086
2058,V657,7868771365.510308
2059,V657,7665930045.698157
2060,V657,7466486948.619345
2061,V657,7270242338.690482
2062,V657,7077573742.158977
2063,V657,6888191962.449024
2064,V657,6702150741.2219925
2014,V658,15923170600
2015,V658,16053474377.088985
2016,V658,16164838074.870686
2017,V658,16255515267.550203
2018,V658,16326420211.35108
2019,V658,16376979180.232346
2020,V658,16407167148.723337
2021,V658,16415278003.807983
2022,V658,16403780361.028149
2023,V658,16371410208.75914
2024,V658,16318254809.630337
2025,V658,16244489011.678381
2026,V658,16150399797.901625
2027,V658,16035738334.03516
2028,V658,15901880271.14351
2029,V658,15748572116.979588
2030,V658,15577154889.747303
2031,V658,15387778724.77
2032,V658,15181127942.274502
2033,V658,14957847129.082722
2034,V658,14718872357.026802
2035,V658,14464997207.867182
2036,V658,14197088303.848736
2037,V658,13930141969.524559
2038,V658,13655500139.450945
2039,V658,13392950560.5628
2040,V658,13133268033.935715
2041,V658,12876816985.811165
2042,V658,12623043123.05639
2043,V658,12371906792.938578
2044,V658,12123605385.462912
2045,V658,11817689480.76327
2046,V658,11576233480.383408
2047,V658,11337545479.98334
2048,V658,11101795844.201141
2049,V658,10868677385.747652
2050,V658,10638743157.451984
2051,V658,10411723024.308336
2052,V658,10187377712.291386
2053,V658,9966325601.852207
2054,V658,9748266279.49721
2055,V658,9533204923.662176
2056,V658,9321160593.353697
2057,V658,9112119484.083124
2058,V658,8906142243.688547
2059,V658,8703220001.898396
2060,V658,8503337572.6428175
2061,V658,8306515119.454378
2062,V658,8112732244.642523
2063,V658,7886278362.1331
2064,V658,7699443821.065918
2014,V659,15923170600
2015,V659,16052738054.277285
2016,V659,16161755529.971159
2017,V659,16239063354.299812
2018,V659,16305636131.084389
2019,V659,16350537193.928432
2020,V659,16373538288.6226
2021,V659,16374534884.064013
2022,V659,16353497538.691824
2023,V659,16310492004.301714
2024,V659,16244417292.998894
2025,V659,16157688172.05113
2026,V659,16049821481.979406
2027,V659,15921215314.37198
2028,V659,15772212392.985065
2029,V659,15603377221.198275
2030,V659,15166963133.68158
2031,V659,14963774300.102573
2032,V659,14743170368.567785
2033,V659,14505885457.550795
2034,V659,14252863990.863768
2035,V659,13985198852.714834
2036,V659,13718880741.855524
2037,V659,13454802947.648653
2038,V659,13192198811.218235
2039,V659,12932942341.900417
2040,V659,12676406235.226658
2041,V659,12422161511.5852
2042,V659,12169907361.256792
2043,V659,11723172361.490156
2044,V659,11480962766.785198
2045,V659,11241693666.846312
2046,V659,11005058608.1406
2047,V659,10771334682.078175
2048,V659,10540456414.535454
2049,V659,10312380827.083372
2050,V659,10087218555.822172
2051,V659,9813396133.578201
2052,V659,9594977630.862282
2053,V659,9255411686.194372
