Year,State,Total_Exp,Fire_Protection_Exp,Highway_Exp,Natural_Resources_Exp,Parks_Rec_Exp,Solid_Waste_Exp
1989,MA,9364.266168,178.8352452,339.8048212,50.00133,94.06084788,81.95777224
1989,MD,7478.78168,118.5458007,563.0112122,86.05500317,152.9718638,77.47366195
1989,ME,7126.657377,79.83278688,491.357377,118.9688525,55.71803279,69.28196722
1989,MI,7990.669728,77.3545877,384.7945532,58.3064952,92.16146114,51.90597644
1989,MN,9323.14569,71.16735822,701.670355,128.9248502,161.1009682,37.86030429
1989,MO,5701.404041,75.13618524,419.4097332,70.54199372,76.62205652,21.7766876
1989,MS,6113.168998,51.02253302,432.1173271,112.1810412,43.22455322,32.86013986
1989,MT,7236.805,50.735,711.675,307.7975,47.7675,75.4975
1989,NA,8227.702179,48.34399702,228.137846,260.7300572,59.3185006,35.3852094
1989,NC,6837.642193,64.94714394,387.8135567,79.71881188,86.65437928,68.51942118
1989,ND,7748.043344,39.55727554,773.0959752,228.2910216,81.3498452,41.06501548
1989,NE,8196.699683,62.85968254,619.3079366,158.9942857,81.9720635,27.07428572
1989,NH,6249.832579,106.2262443,481.7230769,81.99457014,61.46968326,77.639819
1989,NJ,8975.909785,93.94460264,457.1597204,41.49857624,123.7846234,162.2182242
1989,NM,7779.886303,73.69015958,730.1981383,97.46675532,155.9015957,57.11702128
1989,NV,7850.021988,189.6569921,582.6279684,102.0756376,203.7326298,3.544415128
1989,NY,12067.85019,139.704165,447.7229606,38.54729466,134.9049658,166.8578102
1989,OH,7202.712254,100.9059008,358.7053282,34.87653522,70.84107489,42.17120695
1989,OK,6405.068255,72.43428572,469.8450794,54.85333333,91.50666667,51.21079365
1989,OR,7845.19957,139.0419205,466.2450735,153.7190971,93.95198854,29.02902186
1989,PA,7027.657172,46.34417664,431.7077364,57.07584696,49.23967639,64.17293106
1989,RI,7805.700299,164.7592408,473.3806194,37.32267732,103.0449551,52.77722278
1989,SC,6545.179057,51.51113682,335.8235464,88.73416257,62.5912641,45.55915534
1989,SD,6053.512195,44.50215208,780.8866571,153.9684362,89.60401722,26.51362984
1989,TN,7045.019571,77.70539762,452.7078698,43.48125257,86.17222908,53.17387722
1989,TX,6551.938656,77.75462604,484.8690426,69.36562146,73.26316416,46.38936158
1989,US,7902.322763,96.68799404,450.3269598,89.96900987,104.7724235,70.77679236
1989,UT,7604.665885,63.82415006,536.8182884,104.5322392,102.6307151,38.60609614
1989,VA,6882.015032,105.7869281,587.5493464,58.2862745,101.1764706,71.70196078
1989,VT,7657.453406,54.33333334,715.3548387,158.7562724,52.36200716,43.44086021
1989,WA,8946.844712,131.0181205,383.4841972,129.9797724,123.1171513,74.98946482
1989,WI,7726.622195,107.765699,544.9792053,102.2585958,101.7414042,67.46139592
1989,WV,6091.674045,33.68123962,453.083564,92.14056448,53.51853902,27.81627006
1989,WY,11369.32533,77.59825328,1187.179039,334.048035,120.9868996,214.8427948
1990,AK,23488.93818,165,1712.181818,755.7381818,265.2363636,91.0290909
1990,AL,6851.868812,70.07970298,433.2574257,73.2029703,77.16633663,52.54752476
1990,AR,5556.167164,48.06975754,415.9455551,96.20672054,45.68864313,44.12845598
1990,AZ,9165.300136,103.6234652,932.1675307,220.3306958,126.1866303,63.47939972
1990,CA,10230.52196,161.3344739,330.8957096,179.5783436,148.5081346,54.77414378
1990,CO,8311.537948,103.8542805,600.1056466,89.53551912,173.147541,36.24772314
1990,CT,9614.49711,155.4822026,757.1889261,43.32400366,107.2808032,188.5609979
1990,DC,17707.31796,321.6573312,410.1021416,0,198.0757825,134.6556837
1990,DE,9011.651652,37.05405406,678.5525525,112.0810811,115.1201201,129.4414414
1990,FE,5561.664208,0,3.44063893,275.6731554,6.756675282,0
1990,FL,7759.056655,114.0643067,394.8777246,145.872005,178.0969238,138.0075746
1990,GA,7599.640167,87.73386848,445.3340537,88.9842544,103.2476073,65.93547392
1990,HI,8960.604693,85.80144404,476.7148014,254,239.469314,142.2797834
1990,IA,7716.289521,62.08210298,689.2257832,111.4908174,88.86352179,47.12567519
1990,ID,6438.574975,62.90764648,646.8599801,220.6216484,66.84011916,52.21847071
1990,IL,7385.476949,112.0526638,486.1102266,51.09824162,178.9379757,47.02738168
1990,IN,6678.149711,70.47294372,365.8704906,61.06746032,58.70743146,23.45851371
1990,KS,7319.856335,79.9063761,630.1622276,125.6900726,78.05972558,30.97175142
1990,KY,6436.868728,59.19555194,424.6227285,116.8212639,65.9311093,43.13588283
1990,LA,7539.423495,73.69729986,479.13027,129.7451445,100.8673614,61.40312648
1990,MA,9994.975566,182.8118351,295.6020612,43.71276596,80.96575798,83.3487367
1990,MD,8302.833089,128.0322108,584.38402,104.8952102,153.5176741,92.97594645
1990,ME,7695.5,88.4820847,543.9885994,120.5960912,55.0276873,85.42508143
1990,MI,8591.579989,83.7084454,398.568908,61.10037655,88.65389994,66.87143626
1990,MN,9804.7516,70.59232176,750.7582267,133.2765082,191.4346435,62.86517368
1990,MO,6075.770178,78.47645104,423.6236076,74.74066836,94.661325,23.55598984
1990,MS,6418.210874,56.46679612,434.8209709,110.7378641,45.47495146,33.69941748
1990,MT,7846.008761,55.08886108,777.689612,244.6132665,49.73717146,49.34668336
1990,NA,8918.432017,53.00063507,238.165006,325.2329345,64.33764887,40.77241942
1990,NC,7492.397165,69.893848,449.3718336,88.12484922,98.66978287,73.68063932
1990,ND,8054.200313,43.58372456,781.7496088,261.2488263,92.14084508,41.33959312
1990,NE,8824.903041,72.66286438,663.5969582,179.5627377,82.88212928,29.33840304
1990,NH,6802.34175,118.9630298,507.801623,65.69882777,63.95491433,109.8412985
1990,NJ,9535.844476,95.57279298,407.1822406,47.02452245,132.7472896,181.6430046
1990,NM,8221.631684,88.12673268,648.4026403,124.1874588,172.0858086,72.72079208
1990,NV,8820.611481,201.7687188,741.1930116,125.7753744,239.1430948,3.647254576
1990,NY,13169.44756,153.1811461,478.3182702,43.98154632,147.0236229,213.5856818
1990,OH,7784.223656,106.2157279,376.492302,46.7847331,77.7890661,49.35097262
1990,OK,6716.857278,84.73172282,478.0330578,62.3871583,81.82326764,54.54863319
1990,OR,8365.887403,141.5137227,483.9950738,161.7389163,98.93173822,30.71358199
1990,PA,7587.20887,49.31751242,426.2628966,55.75662712,53.35117394,83.69452158
1990,RI,8720.326022,191.439681,497.7627118,42.82352942,144.7657029,57.59521436
1990,SC,7382.794033,60.28284566,330.410786,83.86517498,67.37119908,59.80895008
1990,SD,6550.083333,47.21264368,791.3793104,164.1752874,93.32471264,23.2729885
1990,TN,7440.386509,81.0084068,483.3385278,48.98421161,93.3516506,54.2390814
1990,TX,6921.712528,81.38160838,481.7953609,67.77322501,80.20569882,48.77075238
1990,US,8565.0132,106.0012701,469.7841615,99.21230909,115.1862357,81.55359398
1990,UT,8070.035404,69.07254788,486.9959374,107.6889147,113.3905978,49.72489844
1990,VA,7428.013411,112.8944902,621.842624,67.77476168,108.2142511,82.98012604
1990,VT,8425.184725,64.3339254,714.1314388,149.6447602,54.64298402,56.13854352
1990,WA,9816.765769,125.1304705,398.5066776,164.3936717,135.7279638,179.8274091
1990,WI,8349.721995,113.5040883,555.0940311,104.0098119,113.6349141,75.92641046
1990,WV,6600.922476,36.02230898,504.0791968,101.9732292,59.31065254,29.19241494
1990,WY,11755.34361,83.41409692,1260.696035,405.4361234,142.8370044,212.4493392
1991,AK,23864.70124,163.6485062,1736.31283,855.9753954,298.9103691,107.71529
1991,AL,7422.5055,74.09728672,438.5050111,76.91566854,78.06502078,75.54338792
1991,AR,5963.364825,49.78827498,457.140447,90.51539434,51.89455926,46.64529734
1991,AZ,8855.612707,108.3343966,665.5252526,212.4678362,128.3173844,77.57256779
1991,CA,10895.72809,157.0858157,356.2477148,153.402512,173.5105543,85.48681528
1991,CO,8698.35095,116.9085511,652.3551069,99.28087886,199.5320665,23.73159144
1991,CT,10587.90575,159.0282761,778.4195804,44.63970812,115.9622986,184.8908483
1991,DC,19193.48061,337.322091,479.2681282,0,207.4300168,153.8212479
1991,DE,9566.92647,30.75882352,844.4294118,99.48823529,114.0588235,143.6352941
1991,FE,5867.505047,0,2.637287679,175.9804563,7.090932886,0
1991,FL,8412.695237,123.5960569,396.1331929,148.4712168,185.4947701,147.8821582
1991,GA,8053.292252,91.43422444,465.4142879,79.04485728,116.3090168,70.22081257
1991,HI,10308.97613,113.56145,612.3377542,221.5791336,278.8488064,212.0106101
1991,IA,8326.341454,64.69724114,795.2167682,123.5191688,97.96560373,57.43031171
1991,ID,6994.410972,63.87872954,623.491819,215.0182868,74.58517806,59.35322426
1991,IL,8148.4681,122.2108183,537.21862,67.37066574,217.2822468,55.5683079
1991,IN,7315.318637,76.42734738,397.185291,63.57765084,62.22277758,30.53695108
1991,KS,7781.175952,84.8769539,723.397996,150.4032064,78.65811624,31.9743487
1991,KY,7267.526245,60.77523554,507.584926,116.6325707,83.65222072,42.08398385
1991,LA,8085.572978,80.4385758,539.2897902,144.7040792,122.6026881,68.98986088
1991,MA,10842.51442,184.2210368,328.9641606,45.43157192,70.41906985,81.91931988
1991,MD,9000.278212,142.4835255,561.7907742,101.431631,167.1985173,108.6350906
1991,ME,8648.136842,96.64777328,596.434008,124.7546559,60.09392713,121.6842105
1991,MI,9068.653007,87.71005854,413.0047898,65.65470996,95.36647152,65.0067057
1991,MN,10683.2426,74.28190648,749.5730744,134.8701152,195.8405241,84.87372938
1991,MO,6577.829198,95.45560294,486.5300504,75.95114385,92.08685538,24.69445522
1991,MS,6713.005789,62.27479738,513.1285218,108.3265149,46.4808954,37.49671942
1991,MT,8650.706683,57.38366336,838.0767326,323.8465346,53.11633664,50.7549505
1991,NA,9435.416834,54.71335657,248.0859201,225.851955,70.26761133,44.965049
1991,NC,8009.965027,74.85240072,454.0346769,94.76259632,94.87966805,85.91315946
1991,ND,8333.214511,48.34384858,782.3880127,287.9621451,132.6498423,46.97791798
1991,NE,9320.629164,75.33375236,686.7944689,191.3224387,94.80955374,36.98805782
1991,NH,7168.963866,119.6513098,478.1752484,57.89521228,58.84372177,112.1824752
1991,NJ,10112.72508,95.34686536,430.6364337,38.0131038,132.7476876,183.5570401
1991,NM,8445.02715,91.8021978,612.1641887,143.1157078,149.6276665,77.03038138
1991,NV,9898.048249,215.7836576,611.1782102,124.0046693,226.5245136,4.585214008
1991,NY,14357.34182,148.290183,521.0885192,42.99500832,151.1402108,206.6569052
1991,OH,8418.440919,112.9917688,441.2312054,46.3522956,88.86427656,55.17139198
1991,OK,7381.65698,99.19393556,479.5754896,63.27605812,89.06001264,55.22678459
1991,OR,8989.657074,135.4251456,560.5323742,163.6992121,100.7564234,36.08838644
1991,PA,8085.339697,54.0725111,412.7242736,64.99020347,61.91124508,93.14778531
1991,RI,9458.769919,209.0498008,484.5498008,56.04780877,130.8844622,137.6932271
1991,SC,8034.250913,66.07305422,342.8901376,82.93116044,74.59511099,63.82691768
1991,SD,6909.007132,51.92011412,885.5977176,186.7817404,98.33380884,24.29671898
1991,TN,7851.514857,82.83161512,494.7163938,49.85809582,115.5912674,55.32888619
1991,TX,7179.220992,86.22733564,458.451211,67.77093426,86.2206459,56.5521338
1991,US,9186.878007,109.4267131,491.2354873,99.83390797,126.3790059,89.94095424
1991,UT,8353.590859,70.00112866,422.4559819,109.1106095,128.5349887,44.47291196
1991,VA,7848.397041,115.5642903,630.4618078,64.46435391,107.9357097,101.008275
1991,VT,9130.463845,60.60670194,812.6772487,161.8553792,62.44797178,51.30511464
1991,WA,10767.33393,111.1370437,493.7091561,202.8438062,185.508478,147.3772192
1991,WI,9032.967897,120.1114476,578.0464366,113.3466586,126.6210378,86.70623864
1991,WV,7398.81535,37.80533926,559.003337,129.6028921,73.37041156,34.15239154
1991,WY,12571.61354,89.51528384,1515.388646,378.5545852,150.790393,207.672489
1992,AK,24836.05963,159.3117547,1795.901193,804.967632,196.9097104,144.746167
1992,AL,8050.711524,79.74679874,464.06475,75.71345735,93.92172023,65.95312878
1992,AR,6762.631997,55.27903092,531.1269841,100.0568087,55.00918964,52.30242272
1992,AZ,9231.95009,117.5965865,584.2885958,160.3930696,120.6278769,62.95422808
1992,CA,11787.46648,160.6144578,396.0977458,154.8817852,157.7793756,100.1555901
1992,CO,9465.885838,119.3514451,610.8375722,98.72023121,222.4815028,26.56994219
1992,CT,11431.88519,181.1291603,673.5407634,38.24671756,105.590229,203.2152672
1992,DC,19941.78082,331.6472602,416.589041,0,205.1232876,156.8561644
1992,DE,10069.85362,39.17391304,761.3188406,94.18260869,115.4869565,165.9043478
1992,FE,5988.750343,0,3.187860252,201.9409481,7.779476924,10.38701329
1992,FL,8678.36853,133.1626805,423.5917068,165.7517956,165.9252129,159.7799334
1992,GA,8294.096315,94.04438526,408.1947034,76.95457908,133.0125758,69.60556295
1992,HI,11727.05826,115.1391304,752.5026087,226.3652174,385.0991304,175.2365217
1992,IA,8765.591022,71.57320984,899.6608478,133.0017813,119.8646242,63.31955824
1992,ID,7714.489681,85.7467167,647.3133209,238.0356472,83.9380863,76.27016886
1992,IL,8756.553158,122.7484315,582.5645037,47.88534594,206.6666094,55.45560808
1992,IN,7857.373871,87.72030448,420.5576208,61.40874492,69.51743672,42.86882634
1992,KS,8366.352336,91.09026128,729.6191608,130.9643705,89.69675376,39.99604118
1992,KY,7838.105166,68.6911608,553.3343982,140.8791267,88.49254526,49.54419596
1992,LA,8887.355888,92.70381644,560.421447,147.4155935,102.5998595,85.28588152
1992,MA,10927.2271,182.0560654,396.8112798,42.98047722,59.94493576,83.78341399
1992,MD,8955.364674,137.3057312,423.344483,108.1521517,154.1195187,117.0781154
1992,ME,9128.220064,98.18932038,579.4627832,131.5291262,64.34304208,126.566343
1992,MI,9454.029672,93.69651532,403.6768744,63.0715945,93.65512143,75.24160507
1992,MN,11399.36829,89.3864043,786.8269231,139.9306798,202.0881038,104.3381038
1992,MO,7142.981902,96.69772814,497.0824028,85.26222564,102.9021948,27.60762418
1992,MS,7527.008428,70.6367816,575.3072796,112.6130268,48.47662836,42.71724138
1992,MT,9086.026763,60.8783455,872.5012166,274.4087591,61.07542579,56.32360098
1992,NA,9780.905211,57.84092852,254.0268321,252.3591342,70.52240913,58.98564875
1992,NC,8425.792448,77.31557378,458.7640515,91.75497658,108.0222482,88.10040984
1992,ND,9205.262992,55.5023622,902.7716535,266.6771654,203.4740158,63.37637796
1992,NE,9867.686018,71.0411985,701.6866417,171.8901373,96.31210986,31.14606742
1992,NH,9309.098832,120.0197664,469.8454628,91.6657682,72.88050314,96.15274034
1992,NJ,11920.47867,118.8768523,544.0585079,50.94404702,132.2728666,221.4790496
1992,NM,9561.506641,109.1878558,944.6008855,129.1701455,152.7779886,104.7273877
1992,NV,10430.00977,185.9218633,658.474831,162.231405,259.21713,12.02404207
1992,NY,15308.47827,155.37341,492.8058843,39.32994138,134.8209269,203.2685544
1992,OH,9091.821766,126.3353924,472.9714753,47.73982558,92.74055232,55.59302325
1992,OK,7966.986268,94.48252184,473.2534332,68.80461923,93.26404494,57.72721598
1992,OR,9815.489912,140.1028917,530.9475454,165.8177539,135.3470074,74.36718224
1992,PA,9451.773391,56.79959936,382.254069,60.48209666,73.38085302,91.84341874
1992,RI,11496.82917,235.1428572,464.7592408,46.30769231,235.8801198,109.9480519
1992,SC,8397.272147,66.54151624,347.6039988,75.07192446,87.32796445,71.55234657
1992,SD,7490.183356,59.40479548,874.3638928,216.2736248,113.8928068,33.7235543
1992,TN,8516.547865,92.85161548,531.815716,66.68727563,104.993219,68.08575987
1992,TX,7873.81983,89.57121814,446.1644192,68.82538243,85.96838526,67.8101983
1992,US,9888.001588,115.681857,502.0145763,100.9256657,125.5100523,97.20915817
1992,UT,8634.596924,78.08676552,463.538715,111.0928062,132.7259747,51.44865458
1992,VA,7998.021933,121.5353282,535.672881,60.83597055,102.0269466,104.1322262
1992,VT,9536.173685,67.89473684,871.3473685,152.0982456,66.89824562,106.4315789
1992,WA,11703.00409,136.0770578,499.1360186,227.8937536,188.3580463,147.2971395
1992,WI,9725.122477,122.4351648,606.6565435,128.7384615,127.0397602,90.66933066
1992,WV,8323.198892,40.30470914,580.1418283,122.432133,71.9734072,51.6764543
1992,WY,13608.79266,136.4967603,1545.209503,390.5788337,238.4449244,224.3455724
1993,AK,24831.03183,181.9631491,1995.470687,779.3902848,168.2948074,136.1139028
1993,AL,8180.237539,76.88290008,504.6405914,76.56999761,95.25685666,61.92225138
1993,AR,7208.747524,56.73267326,560.3836634,96.8770627,61.3490099,56.59240924
1993,AZ,9336.052091,110.0450789,495.9263712,142.2910093,126.7122464,65.6458803
1993,CA,12196.71814,181.8007513,394.8456032,148.1496131,152.4925033,99.6524866
1993,CO,10249.82702,130.3774221,587.1727043,99.95956192,229.9809043,36.61218758
1993,CT,11769.85116,179.4156479,618.0171149,42.7982885,103.3820293,207.2224938
1993,DC,20960.15626,347.9791666,413.21875,0,224.7534722,157.2916667
1993,DE,10404.46209,37.29899856,826.4663806,112.0572246,129.9399142,164.3090129
1993,FE,6092.345112,0,2.401244458,194.516318,8.282159801,10.53987268
1993,FL,9071.078022,143.7783287,457.1332944,185.7751203,160.3069856,182.2346507
1993,GA,8749.840295,100.7246881,453.7931534,82.73948361,111.1900203,76.4226864
1993,HI,12407.95697,124.9655766,747.7951807,204.7538726,331.5800344,200.6678142
1993,IA,9247.658986,74.43105282,850.6090039,138.4395604,115.7440624,71.3371145
1993,ID,7810.876476,74.06176204,611.9364214,219.4877384,76.61217076,63.42415986
1993,IL,9248.868071,122.3938257,501.2225822,45.95207232,241.2486782,55.71004605
1993,IN,8437.542967,98.03928446,461.3128727,65.1918625,92.8035777,45.76499474
1993,KS,8624.167582,93.57064364,746.143642,128.3320251,90.6577708,39.11616954
1993,KY,8112.71598,68.4636076,489.5068566,139.6487342,72.83122363,51.63765822
1993,LA,9309.311786,89.80630106,509.6984831,147.5528588,99.0730455,75.88891482
1993,MA,11316.87839,181.3222426,496.4940942,42.74862752,56.21993013,77.48228248
1993,MD,9150.994538,137.8818531,408.0097107,102.0546227,148.3273316,142.6316002
1993,ME,9316.896607,103.1760905,579.7915994,119.6558966,63.95638126,127.917609
1993,MI,9869.003569,88.16853814,420.9205582,64.07241054,84.45566166,69.13464162
1993,MN,11871.17758,86.64617426,808.8978328,137.8301636,195.5395843,103.6550199
1993,MO,7209.72814,86.58304696,459.1218022,72.53570064,96.13402062,27.9954181
1993,MS,7557.016693,61.57435508,549.5151746,174.7253414,44.01289833,41.33004552
1993,MT,9197.419048,63.94285714,848.1666666,295.495238,55.52857143,77.3904762
1993,NA,9992.783682,59.63406043,254.3057067,245.8599791,71.03839664,60.30526063
1993,NC,8694.519217,77.66172448,475.8128688,94.6972794,90.6247301,105.3346768
1993,ND,9526.092621,53.38147566,845.7645212,305.422292,150.5243328,55.77080062
1993,NE,10151.47271,68.49131514,738.6836228,168.2915633,95.4751861,35.35111662
1993,NH,8565.493761,125.9590018,516.540107,65.36898396,76.79679144,93.7201426
1993,NJ,11811.13333,112.1818413,456.7154286,41.53066667,144.7779048,221.8290794
1993,NM,9950.370897,99.83157894,1190.979567,122.2712074,149.7944272,105.4439628
1993,NV,10531.77101,164.984058,735.7507246,153.2536232,269.3173913,15.40724638
1993,NY,15813.85613,155.5156827,487.4998071,38.88308252,131.8564577,217.1957445
1993,OH,9407.876512,126.8050587,452.3714543,46.71237579,99.36982836,57.08834689
1993,OK,8139.112729,102.4397646,453.482812,63.06348715,101.8922267,63.27965314
1993,OR,10359.6269,145.0316414,577.0309822,190.3236651,142.1377719,80.51285432
1993,PA,9802.660705,60.46564632,400.6755948,61.04458493,76.11495591,88.08717351
1993,RI,10996.38277,207.977956,506.4428858,55.43887776,239.4609218,95.18236472
1993,SC,8772.476753,66.31636864,390.9722146,84.61458046,92.20302614,79.46299862
1993,SD,7758.831005,59.7178771,925.9888268,202.0223464,122.047486,36.82122906
1993,TN,8581.17617,92.39992136,494.7227684,56.46598506,100.0224145,69.54856468
1993,TX,8552.38801,90.25904318,482.5659832,86.47352337,86.50408402,59.59793298
1993,US,10268.10277,119.2681209,504.1479654,102.7788216,125.5357283,99.54212163
1993,UT,9072.582089,74.54051172,492.271855,103.7356077,139.054371,53.65991472
1993,VA,8168.760867,119.6,488.286775,62.50239752,102.6839907,104.0813612
1993,VT,9331.932056,69.31010452,868.9651568,136.8083624,68.45644599,102.0662021
1993,WA,12860.27477,172.1714939,496.3018293,185.8925305,208.6821646,144.5758384
1993,WI,10372.09041,127.3823937,694.8557863,198.7529179,126.5321464,86.00830861
1993,WV,9053.080948,39.47026432,644.2004406,114.1343612,67.02312776,35.73017622
1993,WY,12860.5565,81.74840086,1210.91258,398.7590618,176.2771855,175.663113
1994,AK,25324.10982,165.4675541,1834.282862,1160.309484,177.9400998,132.655574
1994,AL,8692.379637,79.8530593,534.714387,81.37160406,90.68934562,72.04913772
1994,AR,7373.045696,61.03957568,562.8535292,98.31089352,62.92778458,73.24194206
1994,AZ,9510.686114,114.6610415,524.8331726,152.6644166,160.5766635,82.8418515
1994,CA,12500.34876,182.9173931,389.0008622,154.0276527,154.1665549,110.7415142
1994,CO,10405.05501,116.4192666,617.0569239,94.82211276,234.2271483,34.71100164
1994,CT,12273.34884,229.5979192,651.6933905,41.53304774,102.8090575,208.622399
1994,DC,21423.91504,357.7769912,559.4336284,0,227.3911504,141.7769912
1994,DE,10514.90113,39.3079096,800.3700564,115.6468927,129.319209,160.5932203
1994,FE,6262.443004,0,2.654353947,194.5130547,8.274208976,10.97465879
1994,FL,9194.582151,148.8081937,495.0613093,208.336055,149.1279186,206.1918063
1994,GA,9134.240136,101.1175135,431.522566,94.96168038,99.36758444,98.21771218
1994,HI,12820.63714,136.6916525,732.5689949,207.1822828,591.5519591,190.165247
1994,IA,9581.761046,72.87804878,868.4446801,143.5546129,119.8183104,75.16366208
1994,ID,8177.793833,81.769163,655.9559471,221.9471366,90.77004406,84.81057268
1994,IL,9498.85811,134.5285896,534.7847522,52.62515884,243.248454,58.77814485
1994,IN,8930.542812,92.58301428,445.2067526,62.59450052,136.0083536,47.99686739
1994,KS,9409.845466,96.87349164,835.549241,128.0365901,91.46360452,47.74231218
1994,KY,8246.827361,69.49045252,470.3091812,134.220769,72.71148312,55.20324352
1994,LA,9439.991641,95.3712561,520.7355468,164.9784073,102.8075226,81.56814488
1994,MA,11966.99801,188.4523296,586.3505223,56.50870502,64.60487481,83.98076604
1994,MD,9681.404815,145.3648947,429.1237714,105.8804413,160.7201605,187.9638917
1994,ME,9467.155089,102.8239095,583.0678514,125.4717286,66.76252019,132.365105
1994,MI,10288.82356,94.4755843,447.7973706,62.20075125,82.80571786,69.33806344
1994,MN,12104.41086,83.23784494,751.7752956,142.2956636,190.2076216,99.95050372
1994,MO,7544.263776,109.0676008,534.5866314,72.59458436,102.2582844,32.00643818
1994,MS,8012.997747,65.74990612,548.0345475,125.2316936,47.76642884,41.87683064
1994,MT,9518.392983,66.9005848,885.0105264,287.3660818,114.8748538,69.4362573
1994,NA,10267.87731,61.9328652,265.5151905,248.2431557,72.33052277,64.90985952
1994,NC,9185.353775,84.35264126,513.3315394,107.6745503,98.9599207,107.8478969
1994,ND,9569.567188,67.175,917.6875,327.425,135.8125,61.5375
1994,NE,10767.76202,75.02096178,790.5228114,173.3070284,101.5228113,44.72749692
1994,NH,8986.374227,129.5834069,511.5992939,65.5781112,71.41041482,91.32215358
1994,NJ,12178.45284,130.9725976,468.1884077,44.13385528,139.3867913,212.7753504
1994,NM,10283.6219,111.9419238,1084.77314,130.1113128,172.3908046,123.9987901
1994,NV,10909.44162,169.4752747,814.2980769,134.8214286,287.0123627,12.74175824
1994,NY,16494.1948,166.3879496,535.0021479,39.92663986,133.1489784,232.6957096
1994,OH,9871.626947,129.7512375,461.5499954,45.94473944,99.03807038,63.08451084
1994,OK,8364.551756,115.0197166,449.9174368,75.19408503,101.0425139,66.09550216
1994,OR,10534.20797,134.5675413,617.9727892,156.0064788,139.7278912,68.95432458
1994,PA,9942.780038,60.05878934,423.3166154,69.93390352,69.4057959,91.05355808
1994,RI,11080.98288,236.2719034,517.0453173,57.13796576,117.4118832,97.98388722
1994,SC,9546.750409,75.58974358,387.6546645,96.1827605,89.10365522,86.55591926
1994,SD,8394.959889,64.82157676,1026.312586,224.3928078,165.2835408,50.26002766
1994,TN,9258.409839,104.6767383,501.0230486,75.28956034,102.4226225,88.45477436
1994,TX,8666.366725,94.65088886,480.6267859,85.38848294,83.54858763,64.04722435
1994,US,10602.63865,123.8657304,526.0601542,107.553366,128.1360154,107.8818492
1994,UT,9443.846633,83.44870466,514.523316,113.5316062,166.4487047,60.52124352
1994,VA,8604.37479,119.2225792,562.7587578,61.24368976,105.8503901,123.4232829
1994,VT,9826.663213,73.69602764,923.9585493,166.5941278,62.35578584,99.38169257
1994,WA,12596.9642,134.2586692,619.004686,172.451359,191.6134958,152.572821
1994,WI,10632.74902,130.0074568,700.0788854,182.05573,139.855573,100.2311617
1994,WV,9464.59901,46.0539054,777.290429,150.7018702,72.61056105,44.63586359
1994,WY,13383.78737,84.7831579,1302.395789,363.5789473,169.6042105,153.1705263
1995,AK,25612.33278,164.3993344,1878.971714,805.8968386,163.1081531,157.2978369
1995,AL,9273.543513,86.73281726,552.4855736,88.57658926,94.71123622,77.72882947
1995,AR,7849.143952,68.35,583.8508065,100.175,65.21935484,86.75322581
1995,AZ,9755.358486,120.189459,478.1402368,159.6865568,142.280938,90.1732064
1995,CA,12937.29714,194.4634534,422.7036896,165.6324379,156.2521115,115.9613895
1995,CO,10663.31862,119.0914928,604.1337614,102.105939,250.0069556,40.04226859
1995,CT,12680.08116,242.0698316,624.1966309,43.10015314,121.295559,246.2572742
1995,DC,21505.78222,365.1470054,403.2631578,0,198.6860254,118.8239564
1995,DE,11519.68524,45.42896936,838.4958217,120.7019499,114.1587744,183.5877437
1995,FE,6485.546208,0,2.7815512,151.2273452,8.561546101,10.31571177
1995,FL,9991.647022,153.7380331,537.7061685,227.8974974,172.4501939,198.9625661
1995,GA,9966.098623,101.7034358,536.1702602,104.4100709,113.5548755,110.9962443
1995,HI,13099.26695,138.0288136,600.8050848,178.2440678,419.3576272,230.2830508
1995,IA,10265.6452,78.4498416,964.5040478,150.343541,130.3491728,87.46990496
1995,ID,9154.634335,88.98712446,792.4343348,240.085837,103.9313305,111.3579399
1995,IL,10395.13016,133.9432899,576.057888,56.46562894,296.0260833,61.93672697
1995,IN,8963.80991,100.1626381,464.8560083,67.4993094,93.56733426,53.14399172
1995,KS,9877.233088,103.638191,904.851952,138.2056436,97.71008891,58.97873986
1995,KY,8836.70454,77.05629054,504.3315175,141.0438392,85.6378729,57.88067444
1995,LA,10301.16613,97.6155268,527.6261553,168.1654344,98.29805914,93.12615526
1995,MA,12647.29875,204.0715936,654.3051798,66.0821511,66.38370174,86.05905642
1995,MD,10205.05832,154.2169586,468.4932324,122.0628981,181.0509554,168.1186306
1995,ME,9994.113177,105.4971706,618.6580437,140.3185125,71.98706548,162.2021019
1995,MI,11234.14151,97.69875776,458.0652174,96.53809524,82.7341615,101.6246377
1995,MN,12973.06167,78.58284474,837.7051032,154.9190011,202.1064061,104.8273616
1995,MO,8209.921314,118.9333333,568.4679812,86.77295775,136.4026291,33.57183098
1995,MS,8840.44333,75.51765144,640.1709401,133.4849498,59.51913786,55.62987736
1995,MT,10010.49252,74.1726122,856.3452244,345.8020713,92.95512082,80.59378596
1995,NA,10725.88975,64.72331366,282.214891,209.2601188,76.62962752,67.3527357
1995,NC,9889.433959,87.596103,529.554906,123.3998608,102.6956159,112.1016006
1995,ND,10108.05452,69.84423676,1070.604361,351.5046728,145.0280374,73.04672898
1995,NE,11265.71988,77.9853211,852.2862386,183.5253823,116.6042813,54.35718654
